,Province/State,Country/Region,Lat,Long,date,cases
424,Greenland,Denmark,71.7069,-42.6043,2020-06-11,13
425,,Denmark,56.2639,9.5018,2020-06-11,12035
426,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-12,187
427,Greenland,Denmark,71.7069,-42.6043,2020-06-12,13
428,,Denmark,56.2639,9.5018,2020-06-12,12099
429,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-13,187
430,Greenland,Denmark,71.7069,-42.6043,2020-06-13,13
431,,Denmark,56.2639,9.5018,2020-06-13,12139
432,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-14,187
433,Greenland,Denmark,71.7069,-42.6043,2020-06-14,13
434,,Denmark,56.2639,9.5018,2020-06-14,12193
435,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-15,187
436,Greenland,Denmark,71.7069,-42.6043,2020-06-15,13
437,,Denmark,56.2639,9.5018,2020-06-15,12217
438,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-16,187
