,date,week,mental_health_condition,age,gender,happiness_rating
5650,2020-07-05,week 6,No,60,Male,5
5651,2020-07-05,week 6,No,31,Female,5
5652,2020-07-05,week 6,No,27,Male,7
5653,2020-07-05,week 6,No,55,Male,4
5654,2020-07-05,week 6,No,63,Female,3
5655,2020-07-05,week 6,No,56,Female,6
5656,2020-07-05,week 6,No,34,Male,0
5657,2020-07-05,week 6,No,47,Male,3
5658,2020-07-05,week 6,No,25,Male,5
5659,2020-07-05,week 6,No,22,Male,4
5660,2020-07-05,week 6,No,19,Female,4
5661,2020-07-05,week 6,No,39,Female,3
5662,2020-07-05,week 6,No,26,Male,0
5663,2020-07-05,week 6,No,32,Male,5
5664,2020-07-05,week 6,No,25,Male,8
5665,2020-07-05,week 6,No,29,Female,6
5666,2020-07-05,week 6,No,58,Male,5
5667,2020-07-05,week 6,No,19,Female,2
5668,2020-07-05,week 6,No,26,Male,4
5669,2020-07-05,week 6,No,19,Male,3
5670,2020-07-05,week 6,No,32,Female,7
5671,2020-07-05,week 6,No,35,Female,4
5672,2020-07-05,week 6,No,42,Male,8
5673,2020-07-05,week 6,No,30,Male,4
5674,2020-07-05,week 6,No,44,Male,5
5675,2020-07-05,week 6,No,20,Male,3
5676,2020-07-05,week 6,No,54,Male,6
5677,2020-07-05,week 6,No,33,Male,3
5678,2020-07-05,week 6,No,42,Male,5
5679,2020-07-05,week 6,No,22,Male,5
5680,2020-07-05,week 6,No,28,Male,6
5681,2020-07-05,week 6,No,44,Male,6
5682,2020-07-05,week 6,No,56,Female,5
5683,2020-07-05,week 6,No,32,Female,5
5684,2020-07-05,week 6,No,37,Male,6
5685,2020-07-05,week 6,No,36,Female,5
5686,2020-07-05,week 6,No,32,Male,3
5687,2020-07-05,week 6,No,23,Male,6
5688,2020-07-05,week 6,No,26,Female,7
5689,2020-07-05,week 6,No,22,Male,5
5690,2020-07-05,week 6,No,29,Male,3
5691,2020-07-05,week 6,No,37,Male,5
5692,2020-07-05,week 6,No,42,Male,0
5693,2020-07-05,week 6,No,30,Female,2
5694,2020-09-05,week 6,No,28,Female,0
5695,2020-09-05,week 6,No,21,Male,10
5696,2020-09-05,week 6,No,50,Male,3
5697,2020-08-05,week 6,No,37,Male,7
5698,2020-07-05,week 6,No,37,Female,6
5699,2020-07-05,week 6,No,21,Male,6
5700,2020-07-05,week 6,No,20,Male,6
5701,2020-07-05,week 6,No,45,Female,7
5702,2020-07-05,week 6,No,40,Female,2
5703,2020-07-05,week 6,No,30,Female,8
5704,2020-07-05,week 6,No,19,Male,5
5705,2020-07-05,week 6,No,30,Male,8
5706,2020-07-05,week 6,No,45,Male,7
5707,2020-07-05,week 6,No,35,Female,4
5708,2020-07-05,week 6,No,33,Female,7
5709,2020-07-05,week 6,No,58,Female,8
5710,2020-07-05,week 6,No,24,Female,6
5711,2020-07-05,week 6,No,46,Male,6
5712,2020-07-05,week 6,No,40,Male,5
5713,2020-07-05,week 6,Yes,37,Male,7
5714,2020-07-05,week 6,No,26,Female,7
5715,2020-07-05,week 6,No,22,Male,5
5716,2020-07-05,week 6,No,39,Female,5
5717,2020-07-05,week 6,No,36,Male,4
5718,2020-07-05,week 6,No,24,Female,0
5719,2020-07-05,week 6,No,49,Female,6
5720,2020-07-05,week 6,No,38,Female,4
5721,2020-07-05,week 6,No,44,Female,6
5722,2020-07-05,week 6,No,32,Female,8
5723,2020-07-05,week 6,No,43,Male,5
5724,2020-07-05,week 6,No,57,Male,8
5725,2020-07-05,week 6,No,40,Male,5
5726,2020-07-05,week 6,No,28,Male,3
5727,2020-07-05,week 6,No,30,Male,5
5728,2020-07-05,week 6,No,32,Male,4
5729,2020-07-05,week 6,No,26,Male,6
5730,2020-07-05,week 6,No,27,Female,2
5731,2020-07-05,week 6,No,30,Male,4
5732,2020-07-05,week 6,No,21,Male,4
5733,2020-07-05,week 6,No,50,Male,3
5734,2020-07-05,week 6,No,74,Male,6
5735,2020-07-05,week 6,No,53,Male,2
5736,2020-07-05,week 6,No,35,Female,5
5737,2020-07-05,week 6,No,30,Female,6
5738,2020-07-05,week 6,No,40,Male,5
5739,2020-07-05,week 6,No,22,Female,4
5740,2020-07-05,week 6,No,37,Female,5
5741,2020-07-05,week 6,No,57,Male,7
5742,2020-07-05,week 6,No,20,Female,0
5743,2020-07-05,week 6,No,30,Female,5
5744,2020-07-05,week 6,No,37,Female,3
5745,2020-07-05,week 6,No,22,Female,8
5746,2020-07-05,week 6,No,22,Male,3
5747,2020-07-05,week 6,No,38,Male,5
5748,2020-07-05,week 6,No,20,Female,4
5749,2020-07-05,week 6,No,28,Female,5
5750,2020-07-05,week 6,No,20,Male,7
5751,2020-07-05,week 6,No,19,Male,0
5752,2020-07-05,week 6,No,25,Male,1
5753,2020-09-05,week 6,No,21,Male,3
5754,2020-07-05,week 6,No,37,Female,6
5755,2020-10-05,week 6,No,26,Male,4
5756,2020-07-05,week 6,No,31,Male,5
5757,2020-07-05,week 6,No,21,Male,6
5758,2020-07-05,week 6,No,29,Male,4
5759,2020-07-05,week 6,No,35,Male,4
5760,2020-07-05,week 6,No,27,Female,8
5761,2020-07-05,week 6,No,26,Male,0
5762,2020-07-05,week 6,No,23,Male,6
5763,2020-07-05,week 6,Yes,28,Male,0
5764,2020-07-05,week 6,No,40,Female,5
5765,2020-07-05,week 6,No,57,Female,3
5766,2020-07-05,week 6,No,36,Female,9
5767,2020-07-05,week 6,No,54,Female,4
5768,2020-07-05,week 6,No,35,Male,5
5769,2020-07-05,week 6,No,26,Female,3
5770,2020-07-05,week 6,No,39,Female,3
5771,2020-07-05,week 6,No,37,Male,6
5772,2020-07-05,week 6,No,31,Female,5
5773,2020-07-05,week 6,No,30,Male,3
5774,2020-07-05,week 6,No,34,Male,6
5775,2020-07-05,week 6,No,25,Male,4
5776,2020-07-05,week 6,No,42,Female,8
5777,2020-07-05,week 6,No,52,Female,7
5778,2020-07-05,week 6,No,22,Male,4
5779,2020-07-05,week 6,No,47,Male,5
5780,2020-07-05,week 6,No,43,Female,5
5781,2020-07-05,week 6,No,43,Male,7
5782,2020-07-05,week 6,No,34,Female,7
5783,2020-07-05,week 6,No,47,Male,4
5784,2020-07-05,week 6,No,41,Male,6
5785,2020-07-05,week 6,No,32,Male,4
5786,2020-07-05,week 6,No,20,Male,8
5787,2020-07-05,week 6,No,57,Male,7
5788,2020-07-05,week 6,No,48,Female,5
5789,2020-09-05,week 6,No,36,Female,6
5790,2020-11-05,week 6,No,21,Female,5
5791,2020-07-05,week 6,No,34,Female,8
5792,2020-07-05,week 6,No,46,Male,7
5793,2020-07-05,week 6,No,27,Female,2
5794,2020-07-05,week 6,No,26,Female,5
5795,2020-07-05,week 6,No,44,Female,0
5796,2020-07-05,week 6,No,45,Male,5
5797,2020-07-05,week 6,No,32,Male,3
5798,2020-07-05,week 6,No,21,Male,4
5799,2020-07-05,week 6,No,23,Female,1
5800,2020-07-05,week 6,No,40,Female,6
5801,2020-07-05,week 6,No,20,Female,5
5802,2020-07-05,week 6,No,49,Male,6
5803,2020-07-05,week 6,No,31,Male,10
5804,2020-07-05,week 6,No,32,Female,6
5805,2020-07-05,week 6,No,24,Male,7
5806,2020-07-05,week 6,No,45,Female,5
5807,2020-07-05,week 6,No,40,Female,8
5808,2020-07-05,week 6,No,36,Female,2
5809,2020-07-05,week 6,No,21,Male,0
5810,2020-07-05,week 6,No,50,Male,6
5811,2020-07-05,week 6,No,21,Male,4
5812,2020-07-05,week 6,No,22,Female,5
5813,2020-07-05,week 6,No,30,Male,4
5814,2020-07-05,week 6,No,45,Female,5
5815,2020-07-05,week 6,No,27,Male,8
5816,2020-07-05,week 6,No,29,Male,5
5817,2020-07-05,week 6,No,20,Male,4
5818,2020-07-05,week 6,No,30,Female,7
5819,2020-07-05,week 6,No,56,Male,8
5820,2020-07-05,week 6,No,37,Female,7
5821,2020-07-05,week 6,No,27,Male,4
5822,2020-07-05,week 6,No,26,Female,4
5823,2020-07-05,week 6,No,39,Female,6
5824,2020-07-05,week 6,No,35,Male,5
5825,2020-07-05,week 6,No,35,Female,7
5826,2020-07-05,week 6,No,47,Male,4
5827,2020-07-05,week 6,No,22,Female,7
5828,2020-07-05,week 6,No,71,Male,5
5829,2020-07-05,week 6,No,35,Female,3
5830,2020-07-05,week 6,No,33,Male,8
5831,2020-09-05,week 6,No,26,Female,2
5832,2020-07-05,week 6,No,63,Male,6
5833,2020-07-05,week 6,No,27,Male,4
5834,2020-07-05,week 6,No,45,Male,1
5835,2020-07-05,week 6,No,57,Male,7
5836,2020-07-05,week 6,No,25,Male,3
5837,2020-07-05,week 6,No,25,Female,5
5838,2020-07-05,week 6,No,61,Male,5
5839,2020-07-05,week 6,No,24,Female,5
5840,2020-07-05,week 6,No,36,Female,5
5841,2020-07-05,week 6,No,27,Female,4
5842,2020-07-05,week 6,Yes,27,Male,10
5843,2020-07-05,week 6,No,29,Female,5
5844,2020-07-05,week 6,No,60,Male,6
5845,2020-07-05,week 6,No,38,Male,5
5846,2020-07-05,week 6,No,25,Male,4
5847,2020-07-05,week 6,No,48,Male,6
5848,2020-07-05,week 6,No,22,Male,6
5849,2020-07-05,week 6,No,36,Male,2
5850,2020-07-05,week 6,No,25,Male,6
5851,2020-07-05,week 6,No,24,Female,4
5852,2020-07-05,week 6,No,55,Female,0
5853,2020-07-05,week 6,No,22,Female,7
5854,2020-07-05,week 6,No,20,Female,5
5855,2020-07-05,week 6,No,33,Male,5
5856,2020-07-05,week 6,No,39,Female,2
5857,2020-07-05,week 6,No,41,Female,3
5858,2020-07-05,week 6,No,40,Male,6
5859,2020-07-05,week 6,No,67,Male,5
5860,2020-07-05,week 6,No,37,Female,4
5861,2020-07-05,week 6,No,34,Male,6
5862,2020-07-05,week 6,No,67,Female,6
5863,2020-07-05,week 6,No,29,Female,7
5864,2020-07-05,week 6,No,26,Male,4
5865,2020-07-05,week 6,No,21,Female,2
5866,2020-07-05,week 6,No,42,Female,2
5867,2020-07-05,week 6,No,18,Male,4
5868,2020-07-05,week 6,No,22,Female,1
5869,2020-07-05,week 6,No,66,Female,4
5870,2020-07-05,week 6,No,35,Male,6
5871,2020-07-05,week 6,No,41,Female,8
5872,2020-07-05,week 6,No,22,Female,5
5873,2020-07-05,week 6,No,61,Female,3
5874,2020-07-05,week 6,No,20,Female,7
5875,2020-07-05,week 6,No,25,Female,9
5876,2020-07-05,week 6,No,32,Female,4
5877,2020-07-05,week 6,No,32,Male,1
5878,2020-07-05,week 6,No,27,Male,6
5879,2020-07-05,week 6,No,19,Female,8
5880,2020-07-05,week 6,No,21,Female,4
5881,2020-07-05,week 6,No,23,Female,4
5882,2020-07-05,week 6,No,35,Female,7
5883,2020-07-05,week 6,No,30,Female,0
5884,2020-07-05,week 6,No,25,Female,6
5885,2020-07-05,week 6,No,22,Male,10
5886,2020-07-05,week 6,No,30,Male,2
5887,2020-07-05,week 6,No,24,Female,5
5888,2020-07-05,week 6,No,46,Female,0
5889,2020-07-05,week 6,No,37,Female,0
5890,2020-07-05,week 6,No,22,Male,7
5891,2020-07-05,week 6,No,22,Male,5
5892,2020-07-05,week 6,No,36,Male,3
5893,2020-07-05,week 6,No,23,Male,4
5894,2020-07-05,week 6,No,25,Female,3
5895,2020-07-05,week 6,No,21,Female,8
5896,2020-07-05,week 6,No,50,Female,6
5897,2020-07-05,week 6,No,23,Male,2
5898,2020-07-05,week 6,No,31,Female,2
5899,2020-07-05,week 6,No,45,Female,5
5900,2020-07-05,week 6,No,19,Female,7
5901,2020-08-05,week 6,No,21,Female,3
5902,2020-08-05,week 6,No,20,Male,6
5903,2020-08-05,week 6,No,21,Female,5
5904,2020-08-05,week 6,No,19,Female,7
5905,2020-08-05,week 6,No,19,Female,8
5906,2020-08-05,week 6,No,21,Female,5
5907,2020-08-05,week 6,No,20,Female,8
5908,2020-08-05,week 6,No,18,Female,7
5909,2020-08-05,week 6,No,20,Male,6
5910,2020-08-05,week 6,No,21,Male,8
5911,2020-08-05,week 6,No,20,Female,1
5912,2020-08-05,week 6,No,20,Male,4
5913,2020-08-05,week 6,No,20,Female,7
5914,2020-08-05,week 6,No,21,Male,3
5915,2020-08-05,week 6,No,20,Male,3
5916,2020-08-05,week 6,No,20,Male,4
5917,2020-08-05,week 6,No,21,Female,6
5918,2020-08-05,week 6,No,22,Male,3
5919,2020-08-05,week 6,No,20,Male,1
5920,2020-08-05,week 6,No,20,Male,4
5921,2020-08-05,week 6,No,40,Male,6
5922,2020-08-05,week 6,No,21,Male,5
5923,2020-08-05,week 6,No,19,Male,7
5924,2020-08-05,week 6,No,20,Male,6
5925,2020-08-05,week 6,No,20,Male,4
5926,2020-08-05,week 6,No,21,Male,1
5927,2020-08-05,week 6,No,24,Male,3
5928,2020-08-05,week 6,No,22,Male,5
5929,2020-08-05,week 6,No,22,Male,2
5930,2020-08-05,week 6,No,21,Male,6
5931,2020-08-05,week 6,No,22,Male,5
5932,2020-08-05,week 6,No,19,Male,1
5933,2020-08-05,week 6,No,20,Male,4
5934,2020-08-05,week 6,No,20,Male,7
5935,2020-08-05,week 6,No,22,Male,5
5936,2020-08-05,week 6,No,23,Male,4
5937,2020-08-05,week 6,No,21,Male,4
5938,2020-08-05,week 6,No,21,Male,4
5939,2020-08-05,week 6,No,20,Male,6
5940,2020-08-05,week 6,No,19,Male,8
5941,2020-08-05,week 6,No,35,Female,4
5942,2020-08-05,week 6,No,21,Male,7
5943,2020-08-05,week 6,No,32,Male,6
5944,2020-08-05,week 6,No,28,Male,3
5945,2020-08-05,week 6,No,23,Male,3
5946,2020-08-05,week 6,No,19,Male,7
5947,2020-08-05,week 6,No,24,Male,5
5948,2020-08-05,week 6,No,28,Male,3
5949,2020-08-05,week 6,No,19,Female,5
5950,2020-08-05,week 6,No,29,Male,0
5951,2020-08-05,week 6,No,34,Male,7
5952,2020-08-05,week 6,No,25,Male,6
5953,2020-08-05,week 6,No,29,Male,10
5954,2020-08-05,week 6,No,38,Male,1
5955,2020-08-05,week 6,No,25,Male,3
5956,2020-08-05,week 6,No,27,Male,2
5957,2020-08-05,week 6,No,36,Female,7
5958,2020-08-05,week 6,No,30,Male,7
5959,2020-08-05,week 6,No,39,Female,0
5960,2020-08-05,week 6,No,34,Male,4
5961,2020-08-05,week 6,No,27,Male,6
5962,2020-08-05,week 6,No,27,Male,4
5963,2020-08-05,week 6,No,28,Male,3
5964,2020-08-05,week 6,No,28,Male,8
5965,2020-08-05,week 6,No,26,Male,2
5966,2020-08-05,week 6,No,26,Male,1
5967,2020-08-05,week 6,Yes,34,Male,4
5968,2020-08-05,week 6,No,32,Male,5
5969,2020-08-05,week 6,No,33,Male,3
5970,2020-08-05,week 6,No,32,Male,4
5971,2020-08-05,week 6,No,33,Male,1
5972,2020-08-05,week 6,No,32,Male,4
5973,2020-08-05,week 6,No,29,Male,1
5974,2020-08-05,week 6,No,27,Male,1
5975,2020-08-05,week 6,Yes,27,Male,2
5976,2020-08-05,week 6,No,27,Male,5
5977,2020-08-05,week 6,No,27,Male,8
5978,2020-08-05,week 6,No,29,Male,5
5979,2020-08-05,week 6,No,33,Male,6
5980,2020-08-05,week 6,No,32,Male,3
5981,2020-08-05,week 6,No,32,Male,6
5982,2020-08-05,week 6,No,26,Male,4
5983,2020-08-05,week 6,No,48,Male,6
5984,2020-08-05,week 6,No,45,Male,0
5985,2020-08-05,week 6,No,35,Female,2
5986,2020-08-05,week 6,No,36,Male,3
5987,2020-08-05,week 6,No,48,Male,7
5988,2020-08-05,week 6,No,38,Male,6
5989,2020-08-05,week 6,No,39,Female,4
5990,2020-08-05,week 6,No,37,Male,2
5991,2020-08-05,week 6,No,40,Female,3
5992,2020-08-05,week 6,No,38,Male,1
5993,2020-08-05,week 6,No,62,Male,6
5994,2020-08-05,week 6,No,57,Male,5
5995,2020-08-05,week 6,No,58,Male,7
5996,2020-08-05,week 6,No,35,Male,3
5997,2020-08-05,week 6,No,20,Male,6
5998,2020-08-05,week 6,No,24,Male,6
5999,2020-08-05,week 6,No,57,Female,6
6000,2020-08-05,week 6,No,28,Male,3
6001,2020-08-05,week 6,No,38,Male,10
6002,2020-08-05,week 6,No,39,Male,4
6003,2020-08-05,week 6,No,57,Male,3
6004,2020-05-13,week 7,No,31,Female,8
6005,2020-05-13,week 7,No,31,Female,4
6006,2020-05-13,week 7,No,33,Female,8
6007,2020-05-13,week 7,No,19,Female,7
6008,2020-05-13,week 7,No,27,Male,6
6009,2020-05-13,week 7,No,38,Male,7
6010,2020-05-13,week 7,No,40,Female,7
6011,2020-05-13,week 7,No,23,Female,3
6012,2020-05-13,week 7,No,33,Female,0
6013,2020-05-13,week 7,Yes,37,Female,1
6014,2020-05-13,week 7,No,25,Male,5
6015,2020-05-13,week 7,No,35,Male,1
6016,2020-05-13,week 7,No,21,Female,4
6017,2020-05-13,week 7,No,57,Male,7
6018,2020-05-13,week 7,No,22,Male,5
6019,2020-05-13,week 7,No,45,Female,6
6020,2020-05-13,week 7,No,24,Female,6
6021,2020-05-13,week 7,No,21,Male,6
6022,2020-05-13,week 7,No,37,Male,8
6023,2020-05-13,week 7,No,31,Female,5
6024,2020-05-13,week 7,No,20,Female,5
6025,2020-05-13,week 7,No,26,Female,6
6026,2020-05-13,week 7,No,51,Male,8
6027,2020-05-13,week 7,No,55,Female,2
6028,2020-05-13,week 7,No,27,Male,8
6029,2020-05-13,week 7,No,36,Male,7
6030,2020-05-13,week 7,No,18,Male,7
6031,2020-05-13,week 7,No,23,Male,4
6032,2020-05-13,week 7,No,19,Male,5
6033,2020-05-13,week 7,No,21,Male,5
6034,2020-05-13,week 7,No,41,Male,6
6035,2020-05-13,week 7,No,36,Female,6
6036,2020-05-13,week 7,No,28,Male,0
6037,2020-05-13,week 7,No,39,Female,6
6038,2020-05-13,week 7,No,26,Male,4
6039,2020-05-13,week 7,No,29,Male,6
6040,2020-05-13,week 7,No,25,Male,4
6041,2020-05-13,week 7,No,40,Male,8
6042,2020-05-13,week 7,No,18,Female,6
6043,2020-05-13,week 7,Yes,28,Female,5
6044,2020-05-13,week 7,No,23,Female,5
6045,2020-05-13,week 7,No,30,Female,5
6046,2020-05-13,week 7,No,41,Male,5
6047,2020-05-13,week 7,No,22,Female,5
6048,2020-05-13,week 7,No,20,Male,4
6049,2020-05-13,week 7,No,31,Male,7
6050,2020-05-13,week 7,No,35,Female,3
6051,2020-05-13,week 7,No,31,Female,2
6052,2020-05-13,week 7,No,23,Male,2
6053,2020-05-13,week 7,No,74,Male,8
6054,2020-05-13,week 7,No,20,Male,5
6055,2020-05-13,week 7,No,40,Male,3
6056,2020-05-13,week 7,No,36,Male,5
6057,2020-05-13,week 7,No,20,Female,2
6058,2020-05-13,week 7,No,36,Female,8
6059,2020-05-13,week 7,No,20,Female,4
6060,2020-05-13,week 7,No,63,Female,3
6061,2020-05-13,week 7,No,32,Female,3
6062,2020-05-13,week 7,No,36,Female,4
6063,2020-05-13,week 7,No,23,Male,3
6064,2020-05-13,week 7,No,51,Male,5
6065,2020-05-13,week 7,No,36,Female,2
6066,2020-05-13,week 7,No,24,Female,4
6067,2020-05-13,week 7,No,39,Female,6
6068,2020-05-13,week 7,No,41,Male,4
6069,2020-05-13,week 7,No,56,Female,4
6070,2020-05-13,week 7,No,27,Female,2
6071,2020-05-13,week 7,Yes,26,Male,5
6072,2020-05-13,week 7,No,54,Female,9
6073,2020-05-13,week 7,No,47,Male,7
6074,2020-05-13,week 7,No,39,Male,7
6075,2020-05-13,week 7,Yes,30,Male,4
6076,2020-05-13,week 7,No,23,Male,3
6077,2020-05-13,week 7,No,28,Male,2
6078,2020-05-13,week 7,Yes,42,Male,1
6079,2020-05-13,week 7,No,29,Female,3
6080,2020-05-13,week 7,No,43,Male,6
6081,2020-05-13,week 7,No,24,Male,2
6082,2020-05-13,week 7,No,32,Male,5
6083,2020-05-13,week 7,No,30,Male,5
6084,2020-05-13,week 7,No,32,Female,7
6085,2020-05-17,week 7,No,26,Female,6
6086,2020-05-13,week 7,No,26,Male,4
6087,2020-05-13,week 7,No,26,Male,3
6088,2020-05-13,week 7,No,46,Male,7
6089,2020-05-13,week 7,No,32,Male,7
6090,2020-05-13,week 7,No,28,Female,3
6091,2020-05-13,week 7,No,27,Male,7
6092,2020-05-13,week 7,No,51,Male,5
6093,2020-05-13,week 7,No,25,Male,4
6094,2020-05-13,week 7,No,37,Male,8
6095,2020-05-13,week 7,No,67,Female,6
6096,2020-05-13,week 7,No,18,Male,6
6097,2020-05-13,week 7,No,27,Female,6
6098,2020-05-13,week 7,No,22,Male,1
6099,2020-05-13,week 7,No,48,Male,9
6100,2020-05-13,week 7,No,41,Female,7
6101,2020-05-13,week 7,No,23,Female,6
6102,2020-05-13,week 7,No,22,Male,0
6103,2020-05-13,week 7,No,51,Male,5
6104,2020-05-13,week 7,No,38,Male,2
6105,2020-05-13,week 7,No,23,Male,3
6106,2020-05-13,week 7,No,20,Male,10
6107,2020-05-13,week 7,No,19,Male,10
6108,2020-05-13,week 7,No,20,Female,6
6109,2020-05-13,week 7,No,40,Female,4
6110,2020-05-13,week 7,No,54,Female,5
6111,2020-05-13,week 7,No,19,Male,1
6112,2020-05-13,week 7,No,20,Female,5
6113,2020-05-13,week 7,No,22,Female,3
6114,2020-05-13,week 7,No,30,Male,7
6115,2020-05-13,week 7,No,32,Female,8
6116,2020-05-13,week 7,No,24,Male,3
6117,2020-05-13,week 7,No,28,Male,4
6118,2020-05-13,week 7,No,25,Female,5
6119,2020-05-13,week 7,No,18,Male,5
6120,2020-05-14,week 7,No,42,Female,5
6121,2020-05-13,week 7,No,30,Female,5
6122,2020-05-13,week 7,No,25,Female,4
6123,2020-05-13,week 7,No,22,Male,8
6124,2020-05-13,week 7,No,26,Male,8
6125,2020-05-13,week 7,No,20,Male,2
6126,2020-05-13,week 7,No,38,Male,6
6127,2020-05-13,week 7,No,26,Female,4
6128,2020-05-13,week 7,No,55,Male,7
6129,2020-05-13,week 7,No,46,Female,2
6130,2020-05-13,week 7,No,28,Male,3
6131,2020-05-13,week 7,No,37,Male,2
6132,2020-05-13,week 7,No,47,Male,6
6133,2020-05-13,week 7,No,22,Male,6
6134,2020-05-13,week 7,No,43,Female,4
6135,2020-05-13,week 7,No,28,Male,5
6136,2020-05-13,week 7,No,28,Male,5
6137,2020-05-13,week 7,No,30,Male,7
6138,2020-05-13,week 7,Yes,38,Female,1
6139,2020-05-13,week 7,No,34,Male,8
6140,2020-05-13,week 7,No,22,Male,6
6141,2020-05-13,week 7,No,28,Female,4
6142,2020-05-13,week 7,No,49,Female,5
6143,2020-05-13,week 7,No,50,Male,8
6144,2020-05-13,week 7,No,65,Female,3
6145,2020-05-13,week 7,No,43,Female,5
6146,2020-05-13,week 7,No,36,Female,6
6147,2020-05-13,week 7,No,19,Male,6
6148,2020-05-13,week 7,No,35,Female,6
6149,2020-05-13,week 7,No,35,Male,3
6150,2020-05-13,week 7,No,52,Male,2
6151,2020-05-13,week 7,No,39,Male,1
6152,2020-05-13,week 7,No,66,Female,5
6153,2020-05-13,week 7,No,33,Female,5
6154,2020-05-13,week 7,No,48,Male,7
6155,2020-05-13,week 7,No,32,Female,7
6156,2020-05-13,week 7,No,40,Female,5
6157,2020-05-13,week 7,Yes,40,Male,5
6158,2020-05-13,week 7,No,39,Male,4
6159,2020-05-13,week 7,No,41,Female,8
6160,2020-05-13,week 7,No,32,Female,9
6161,2020-05-13,week 7,No,37,Male,7
6162,2020-05-13,week 7,No,20,Male,5
6163,2020-05-13,week 7,No,25,Female,7
6164,2020-05-13,week 7,No,56,Male,1
6165,2020-05-13,week 7,No,48,Male,7
6166,2020-05-13,week 7,No,23,Male,5
6167,2020-05-13,week 7,No,20,Female,1
6168,2020-05-13,week 7,No,25,Female,5
6169,2020-05-13,week 7,No,40,Female,4
6170,2020-05-13,week 7,No,42,Male,7
6171,2020-05-13,week 7,No,57,Male,7
6172,2020-05-13,week 7,No,48,Female,8
6173,2020-05-13,week 7,No,53,Female,7
6174,2020-05-13,week 7,No,29,Male,7
6175,2020-05-13,week 7,No,30,Male,3
6176,2020-05-13,week 7,No,52,Male,5
6177,2020-05-13,week 7,No,18,Male,6
6178,2020-05-13,week 7,No,43,Female,6
6179,2020-05-13,week 7,No,44,Male,2
6180,2020-05-13,week 7,No,40,Male,5
6181,2020-05-13,week 7,Yes,23,Female,3
6182,2020-05-13,week 7,Yes,20,Female,0
6183,2020-05-13,week 7,No,23,Male,6
6184,2020-05-13,week 7,No,23,Male,0
6185,2020-05-13,week 7,No,38,Female,5
6186,2020-05-13,week 7,No,31,Male,5
6187,2020-05-13,week 7,No,20,Male,2
6188,2020-05-13,week 7,No,20,Male,2
6189,2020-05-13,week 7,No,20,Female,7
6190,2020-05-13,week 7,No,29,Female,1
6191,2020-05-13,week 7,No,41,Male,6
6192,2020-05-13,week 7,No,49,Female,6
6193,2020-05-13,week 7,No,40,Female,5
6194,2020-05-13,week 7,No,18,Male,5
6195,2020-05-13,week 7,No,19,Female,3
6196,2020-05-13,week 7,No,29,Female,5
6197,2020-05-13,week 7,No,25,Female,6
6198,2020-05-13,week 7,No,30,Female,8
6199,2020-05-13,week 7,No,27,Male,5
6200,2020-05-13,week 7,No,54,Male,7
6201,2020-05-13,week 7,No,27,Male,2
6202,2020-05-13,week 7,No,33,Male,5
6203,2020-05-13,week 7,No,41,Male,5
6204,2020-05-13,week 7,No,45,Male,5
6205,2020-05-13,week 7,No,29,Male,5
6206,2020-05-13,week 7,No,31,Male,6
6207,2020-05-13,week 7,No,42,Male,8
6208,2020-05-13,week 7,No,20,Male,6
6209,2020-05-13,week 7,No,42,Male,2
6210,2020-05-13,week 7,No,47,Female,5
6211,2020-05-13,week 7,No,27,Male,6
6212,2020-05-13,week 7,No,26,Female,5
6213,2020-05-13,week 7,No,20,Female,4
6214,2020-05-13,week 7,No,35,Female,6
6215,2020-05-13,week 7,No,41,Male,6
6216,2020-05-13,week 7,No,30,Female,4
6217,2020-05-13,week 7,No,40,Female,5
6218,2020-05-13,week 7,No,28,Female,5
6219,2020-05-13,week 7,No,34,Male,5
6220,2020-05-13,week 7,No,23,Male,5
6221,2020-05-13,week 7,No,19,Female,5
6222,2020-05-13,week 7,No,39,Female,7
6223,2020-05-13,week 7,No,35,Female,6
6224,2020-05-13,week 7,No,26,Male,4
6225,2020-05-13,week 7,No,33,Female,4
6226,2020-05-13,week 7,No,20,Female,8
6227,2020-05-13,week 7,No,28,Female,6
6228,2020-05-13,week 7,No,35,Male,3
6229,2020-05-13,week 7,No,26,Male,5
6230,2020-05-13,week 7,No,31,Female,6
6231,2020-05-13,week 7,No,36,Male,4
6232,2020-05-13,week 7,No,24,Female,2
6233,2020-05-13,week 7,No,21,Male,4
6234,2020-05-13,week 7,No,42,Male,5
6235,2020-05-13,week 7,No,53,Female,7
6236,2020-05-13,week 7,No,21,Male,9
6237,2020-05-13,week 7,No,28,Female,4
6238,2020-05-13,week 7,No,36,Female,6
6239,2020-05-13,week 7,No,44,Male,7
6240,2020-05-13,week 7,No,45,Male,5
6241,2020-05-13,week 7,No,29,Female,10
6242,2020-05-13,week 7,No,21,Female,5
6243,2020-05-13,week 7,No,30,Male,6
6244,2020-05-13,week 7,No,25,Female,5
6245,2020-05-13,week 7,No,21,Female,5
6246,2020-05-13,week 7,No,32,Male,3
6247,2020-05-13,week 7,No,26,Female,5
6248,2020-05-13,week 7,No,21,Female,5
6249,2020-05-13,week 7,No,25,Male,3
6250,2020-05-13,week 7,No,27,Male,4
6251,2020-05-13,week 7,No,37,Male,7
6252,2020-05-13,week 7,No,21,Male,0
6253,2020-05-13,week 7,No,28,Female,7
6254,2020-05-13,week 7,No,19,Female,3
6255,2020-05-13,week 7,No,19,Male,3
