,date,week,state,mental_health_condition,age,gender,happiness_rating
7977,2020-05-27,week 8,Florida,No,59,Male,9
7978,2020-05-27,week 8,Idaho,No,81,Female,7
7979,2020-05-27,week 8,California,No,30,Male,7
7980,2020-05-27,week 8,Minnesota,No,37,Female,6
7981,2020-05-27,week 8,South Carolina,No,61,Male,7
7982,2020-05-27,week 8,Pennsylvania,No,50,Female,7
7983,2020-05-27,week 8,Georgia,No,62,Male,9
7984,2020-05-27,week 8,Florida,No,48,Male,6
7985,2020-05-27,week 8,Florida,No,28,Male,6
7986,2020-05-27,week 8,Florida,No,69,Female,8
7987,2020-05-27,week 8,Tennessee,No,33,Female,5
7988,2020-05-27,week 8,Pennsylvania,No,51,Male,3
7989,2020-05-27,week 8,Florida,No,33,Female,7
